,LAT,LNG,COMUNA,Tipo_Accid,Causa_CON,Tipo_CONA,Fallecidos,Graves,Menos_Grav,Leves,Hora,Fecha
163,-20.2325448,-70.1358294,IQUIQUE,COLISION LATERAL,IMPRUDENCIA DEL CONDUCTOR,COLISION,0,0,0,0,13:20:00,2018-07-02
164,-20.2441837,-70.1409449,IQUIQUE,CHOQUE FRENTE/LADO,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,0,0,0,0,15:55:00,2018-07-02
165,-20.2865272,-70.1275199,IQUIQUE,COLISION LATERAL,IMPRUDENCIA DEL CONDUCTOR,COLISION,0,0,0,1,19:45:00,2018-07-02
166,-20.2432316,-70.1385545,IQUIQUE,COLISION FRONTAL,IMPRUDENCIA DEL CONDUCTOR,COLISION,0,0,0,0,12:30:00,2018-07-03
167,-20.2164697,-70.1358582,IQUIQUE,COLISION LATERAL,DESOBEDIENCIA A SEÑALIZACION,COLISION,0,0,0,0,06:15:00,2018-07-03
168,-20.2117876,-70.1528536,IQUIQUE,COLISION POR ALCANCE,IMPRUDENCIA DEL CONDUCTOR,COLISION,0,0,0,0,11:30:00,2018-02-19
169,-20.2658849,-70.1060772,ALTO HOSPICIO,COLISION,IMPRUDENCIA DEL CONDUCTOR,COLISION,0,0,0,0,20:20:00,2018-07-04
170,-20.2517088,-70.1329937,IQUIQUE,CHOQUE FRENTE/POSTERIOR,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,0,0,0,0,10:00:00,2018-07-04
171,-20.2248356,-70.1380641,IQUIQUE,COLISION LATERAL,DESOBEDIENCIA A SEÑALIZACION,COLISION,0,0,0,0,13:20:00,2018-07-04
172,-20.2217183,-70.1444324,IQUIQUE,ATROPELLO,IMPRUDENCIA DEL CONDUCTOR,ATROPELLO,0,0,0,1,19:00:00,2018-07-04
173,-20.2195518,-70.1467191,IQUIQUE,COLISION LATERAL,DESOBEDIENCIA A SEÑALIZACION,COLISION,0,0,0,0,15:30:00,2018-07-05
174,-20.2321998,-70.1375756,IQUIQUE,COLISION LATERAL,DESOBEDIENCIA A SEÑALIZACION,COLISION,0,0,0,0,14:20:00,2018-07-05
175,-20.2603704,-70.1323614,IQUIQUE,CHOQUE POSTERIOR/FRENTE,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,0,0,0,0,06:30:00,2018-07-07
176,-20.2232761,-70.1513672,IQUIQUE,CHOQUE LADO/LADO,DESOBEDIENCIA A SEÑALIZACION,CHOQUE,0,0,0,0,13:00:00,2018-07-07
177,-20.2109307,-70.1514957,IQUIQUE,COLISION LATERAL,IMPRUDENCIA DEL CONDUCTOR,COLISION,0,0,0,0,12:00:00,2018-07-07
178,-20.2286265,-70.1438057,IQUIQUE,COLISION LATERAL,DESOBEDIENCIA A SEÑALIZACION,COLISION,0,0,0,0,21:30:00,2018-07-08
179,-20.2441837,-70.1409449,IQUIQUE,CHOQUE FRENTE/LADO,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,0,0,0,0,14:00:00,2018-07-09
180,-20.2245156,-70.150433,IQUIQUE,ATROPELLO,IMPRUDENCIA DEL PEATON,ATROPELLO,0,0,0,1,09:50:00,2018-07-09
181,-20.2226052,-70.1521698,IQUIQUE,CHOQUE FRONTAL,PERDIDA CONTROL VEHICULO,CHOQUE,0,0,0,0,16:34:00,2018-07-09
182,-20.2049594,-70.1369206,IQUIQUE,COLISION LATERAL,IMPRUDENCIA DEL CONDUCTOR,COLISION,0,0,0,0,17:24:00,2018-07-09
183,-20.2213589,-70.1504909,IQUIQUE,COLISION LATERAL,DESOBEDIENCIA A SEÑALIZACION,COLISION,0,0,0,3,18:10:00,2018-07-09
184,-20.2139782,-70.1502769,IQUIQUE,COLISION LATERAL,IMPRUDENCIA DEL CONDUCTOR,COLISION,0,0,0,0,16:55:00,2018-07-09
185,-20.2402494,-70.131756,IQUIQUE,COLISION LATERAL,FALLAS MECANICAS,COLISION,0,0,0,2,22:00:00,2018-07-11
186,-20.2443662,-70.129305,IQUIQUE,CHOQUE FRENTE/LADO,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,0,0,0,0,07:20:00,2018-07-12
187,-20.2086726,-70.1445818,IQUIQUE,CHOQUE LADO/LADO,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,0,0,0,0,11:25:00,2018-07-12
188,-20.2934495,-70.0914966,ALTO HOSPICIO,VOLCADURA,ALCOHOL EN CONDUCTOR,VOLCADURA,0,0,2,0,16:20:00,2018-07-06
189,-20.2816823,-70.1010988,ALTO HOSPICIO,COLISION,IMPRUDENCIA DEL CONDUCTOR,COLISION,0,0,0,0,08:00:00,2018-07-09
190,-20.2612165,-70.1015553,ALTO HOSPICIO,VOLCADURA,ALCOHOL EN CONDUCTOR,VOLCADURA,0,0,0,0,18:30:00,2018-07-09
191,-20.2686722,-70.1049169,ALTO HOSPICIO,ATROPELLO,IMPRUDENCIA DEL CONDUCTOR,ATROPELLO,0,0,0,1,21:50:00,2018-07-10
192,-20.2637153,-70.0986734,ALTO HOSPICIO,ATROPELLO,ALCOHOL EN CONDUCTOR,ATROPELLO,0,0,0,2,16:10:00,2018-07-10
193,-20.2758207,-70.1041298,ALTO HOSPICIO,ATROPELLO,DESOBEDIENCIA A SEÑALIZACION,ATROPELLO,0,0,1,0,20:00:00,2018-07-10
194,-20.2930606,-70.1229349,IQUIQUE,CHOQUE LATERAL,ALCOHOL EN CONDUCTOR,CHOQUE,0,0,0,0,00:50:00,2018-07-16
195,-20.2441837,-70.1409449,IQUIQUE,CHOQUE FRENTE/POSTERIOR,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,0,0,0,1,10:10:00,2018-07-12
196,-20.2478923,-70.1368759,IQUIQUE,CHOQUE FRENTE/LADO,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,0,0,0,0,10:30:00,2018-07-13
197,-20.2391737,-70.1417897,IQUIQUE,COLISION LATERAL,ALCOHOL EN CONDUCTOR,COLISION,0,0,0,2,13:05:00,2018-07-14
198,-20.2662836,-70.127618,IQUIQUE,CHOQUE FRENTE/LADO,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,0,0,0,0,17:00:00,2018-07-16
199,-20.2331227,-70.1281673,IQUIQUE,COLISION LATERAL,IMPRUDENCIA DEL CONDUCTOR,COLISION,0,0,0,0,15:45:00,2018-07-16
200,-20.2279008,-70.1354882,IQUIQUE,COLISION POR ALCANCE,ALCOHOL EN CONDUCTOR,COLISION,0,0,0,0,22:30:00,2018-07-16
201,-20.2441837,-70.1409449,IQUIQUE,CHOQUE FRENTE/POSTERIOR,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,0,0,0,0,18:30:00,2018-07-18
202,-20.2173173,-70.1348591,IQUIQUE,CHOQUE FRENTE/LADO,CAUSAS NO DETERMINADAS,CHOQUE,0,0,0,0,08:45:00,2018-07-19
203,-20.2117876,-70.1528536,IQUIQUE,COLISION LATERAL,DESOBEDIENCIA A SEÑALIZACION,COLISION,0,1,0,2,08:30:00,2018-07-19
204,-20.2139213,-70.151366,IQUIQUE,CHOQUE LATERAL,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,0,0,0,0,00:10:00,2018-07-20
205,-20.2279008,-70.1354882,IQUIQUE,COLISION LATERAL,DESOBEDIENCIA A SEÑALIZACION,COLISION,0,0,0,0,21:30:00,2018-07-22
206,-20.2212514,-70.1355322,IQUIQUE,ATROPELLO,IMPRUDENCIA DEL CONDUCTOR,ATROPELLO,0,0,0,1,18:20:00,2018-07-22
207,-20.2289498,-70.1369628,IQUIQUE,CHOQUE FRENTE/LADO,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,0,0,0,0,11:30:00,2018-07-23
208,-20.2193218,-70.1347013,IQUIQUE,CHOQUE FRENTE/POSTERIOR,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,0,0,0,0,15:30:00,2018-07-23
209,-20.2201278,-70.1361812,IQUIQUE,COLISION LATERAL,IMPRUDENCIA DEL CONDUCTOR,COLISION,0,0,0,0,10:58:00,2018-07-23
210,-20.2137319,-70.1532418,IQUIQUE,CHOQUE LATERAL,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,0,0,0,0,13:15:00,2018-07-23
211,-20.2609296,-70.1277043,IQUIQUE,CHOQUE FRENTE/LADO,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,0,0,0,0,20:50:00,2018-07-23
212,-20.2181507,-70.1361591,IQUIQUE,COLISION LATERAL,DESOBEDIENCIA A SEÑALIZACION,COLISION,0,0,1,2,16:10:00,2018-07-23
213,-20.2224028,-70.1348585,IQUIQUE,CHOQUE FRENTE/LADO,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,0,0,0,0,21:30:00,2018-07-24
214,-20.225624,-70.1425042,IQUIQUE,COLISION LATERAL,IMPRUDENCIA DEL CONDUCTOR,COLISION,0,0,0,2,08:10:00,2018-07-25
215,-20.2325448,-70.1358294,IQUIQUE,COLISION LATERAL,IMPRUDENCIA DEL CONDUCTOR,COLISION,0,0,0,1,14:10:00,2018-07-25
216,-20.2615186,-70.0953468,ALTO HOSPICIO,CHOQUE FRONTAL,CAUSAS NO DETERMINADAS,CHOQUE,0,0,0,0,17:50:00,2018-07-16
217,-20.2638985,-70.1041476,ALTO HOSPICIO,CHOQUE FRENTE/POSTERIOR,ALCOHOL EN CONDUCTOR,CHOQUE,0,0,0,0,19:45:00,2018-07-17
218,-20.2192287,-70.1515497,IQUIQUE,COLISION POR ALCANCE,IMPRUDENCIA DEL CONDUCTOR,COLISION,0,0,0,0,12:00:00,2018-07-26
219,-20.2560147,-70.1059327,ALTO HOSPICIO,COLISION,ALCOHOL EN CONDUCTOR,COLISION,0,0,0,2,13:45:00,2018-07-22
220,-20.2777582,-70.0907546,ALTO HOSPICIO,ATROPELLO,IMPRUDENCIA DEL PEATON,ATROPELLO,0,0,0,1,17:10:00,2018-07-23
221,-20.239147,-70.132401,IQUIQUE,CHOQUE FRENTE/POSTERIOR,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,0,0,0,0,21:00:00,2018-07-26
222,-20.2297027,-70.132651,IQUIQUE,COLISION LATERAL,IMPRUDENCIA DEL CONDUCTOR,COLISION,0,0,0,0,12:50:00,2018-07-26
223,-20.2307248,-70.1356851,IQUIQUE,CHOQUE POSTERIOR/FRENTE,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,0,0,0,0,22:50:00,2018-07-26
224,-20.2307248,-70.1356851,IQUIQUE,COLISION LATERAL,IMPRUDENCIA DEL CONDUCTOR,COLISION,0,0,0,1,15:20:00,2018-07-26
225,-20.214656,-70.1418301,IQUIQUE,COLISION LATERAL,DESOBEDIENCIA A SEÑALIZACION,COLISION,0,0,0,0,13:30:00,2018-07-26
226,-20.2208561,-70.1319844,IQUIQUE,COLISION LATERAL,IMPRUDENCIA DEL CONDUCTOR,COLISION,0,0,0,0,16:40:00,2018-07-27
227,-20.2343863,-70.1376258,IQUIQUE,CHOQUE FRENTE/POSTERIOR,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,0,0,0,0,14:20:00,2018-07-27
228,-20.2307894,-70.1306474,IQUIQUE,CHOQUE LADO/LADO,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,0,0,0,0,04:50:00,2018-07-28
229,-20.2796226,-70.125655,IQUIQUE,CHOQUE FRENTE/POSTERIOR,PERDIDA CONTROL VEHICULO,CHOQUE,0,0,0,0,05:00:00,2018-07-28
230,-20.2208561,-70.1319844,IQUIQUE,CHOQUE LADO/LADO,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,0,0,0,0,17:00:00,2018-07-28
231,-20.2048845,-70.131308,IQUIQUE,CHOQUE FRENTE/LADO,FALLAS MECANICAS,CHOQUE,0,0,0,0,15:00:00,2018-07-28
232,-20.2105895,-70.1469306,IQUIQUE,CHOQUE FRENTE/LADO,PERDIDA CONTROL VEHICULO,CHOQUE,0,0,0,0,01:20:00,2018-07-28
233,-20.2212884,-70.1347762,IQUIQUE,CHOQUE FRONTAL,PERDIDA CONTROL VEHICULO,CHOQUE,0,0,0,0,01:30:00,2018-07-28
234,-20.2093046,-70.151505,IQUIQUE,ATROPELLO,ALCOHOL EN CONDUCTOR,ATROPELLO,0,0,2,1,21:00:00,2018-07-28
235,-20.2278732,-70.1309752,IQUIQUE,CHOQUE FRENTE/LADO,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,0,0,0,0,10:14:00,2018-07-29
236,-20.2143706,-70.1450321,IQUIQUE,CHOQUE FRENTE/POSTERIOR,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,0,0,0,0,14:00:00,2018-06-29
237,-20.2638522,-70.0990065,ALTO HOSPICIO,CHOQUE FRENTE/POSTERIOR,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,0,0,0,0,13:00:00,2018-07-29
238,-20.2556984,-70.1070161,ALTO HOSPICIO,COLISION LATERAL,ALCOHOL EN CONDUCTOR,COLISION,0,0,0,0,10:00:00,2018-07-29
239,-20.2167769,-70.1548301,IQUIQUE,CHOQUE POSTERIOR/FRENTE,ALCOHOL EN CONDUCTOR,CHOQUE,0,0,0,0,16:00:00,2018-07-30
240,-20.2507163,-70.1279013,IQUIQUE,CHOQUE FRENTE/POSTERIOR,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,0,0,0,0,09:00:00,2018-12-26
241,-20.2871439,-70.1280914,IQUIQUE,COLISION LATERAL,DEFICIENCIAS VIALES,COLISION,0,1,0,0,19:30:00,2018-07-30
242,-20.2379738,-70.1288882,IQUIQUE,COLISION LATERAL,IMPRUDENCIA DEL CONDUCTOR,COLISION,0,0,0,2,07:30:00,2018-07-31
243,-20.2777582,-70.0907546,ALTO HOSPICIO,ATROPELLO,IMPRUDENCIA DEL CONDUCTOR,ATROPELLO,0,0,0,1,11:30:00,2018-07-31
244,-20.2194313,-70.1489375,IQUIQUE,COLISION LATERAL,IMPRUDENCIA DEL CONDUCTOR,COLISION,0,0,0,0,14:45:00,2018-07-31
245,-20.2181701,-70.1551829,IQUIQUE,CHOQUE FRENTE/POSTERIOR,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,0,0,0,0,07:30:00,2018-08-01
246,-20.226501,-70.1446436,IQUIQUE,COLISION FRONTAL,DESOBEDIENCIA A SEÑALIZACION,COLISION,0,0,0,1,00:50:00,2018-08-02
247,-20.212405,-70.1447866,IQUIQUE,COLISION FRONTAL,DESOBEDIENCIA A SEÑALIZACION,COLISION,0,0,0,1,13:15:00,2018-01-10
248,-20.2233371,-70.1492636,IQUIQUE,COLISION LATERAL,IMPRUDENCIA DEL CONDUCTOR,COLISION,0,0,0,0,07:55:00,2018-08-02
249,-20.2191966,-70.1529769,IQUIQUE,CHOQUE POSTERIOR/LADO,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,0,0,0,0,13:20:00,2018-08-03
250,-20.219616,-70.1454426,IQUIQUE,COLISION POR ALCANCE,IMPRUDENCIA DEL CONDUCTOR,COLISION,0,0,0,0,15:19:00,2018-08-03
251,-20.2297799,-70.1307042,IQUIQUE,CHOQUE FRENTE/POSTERIOR,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,0,0,0,0,11:25:00,2018-08-03
252,-20.2239835,-70.135173,IQUIQUE,CHOQUE FRONTAL,ALCOHOL EN CONDUCTOR,CHOQUE,0,0,0,0,02:00:00,2018-08-03
253,-20.2247382,-70.139754,IQUIQUE,CHOQUE FRENTE/POSTERIOR,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,0,0,0,0,05:00:00,2018-08-04
254,-20.2416754,-70.1438746,IQUIQUE,CHOQUE FRENTE/POSTERIOR,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,0,0,0,0,05:00:00,2018-08-04
255,-20.2335765,-70.136325,IQUIQUE,CHOQUE FRONTAL,ALCOHOL EN CONDUCTOR,CHOQUE,0,0,1,1,07:00:00,2018-08-04
256,-20.2114919,-70.1486844,IQUIQUE,CHOQUE FRONTAL,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,0,0,0,0,11:00:00,2018-12-28
257,-20.2351843,-70.1472318,IQUIQUE,COLISION LATERAL,IMPRUDENCIA DEL CONDUCTOR,COLISION,0,0,0,0,02:45:00,2018-08-05
258,-20.2109307,-70.1514957,IQUIQUE,COLISION LATERAL,DESOBEDIENCIA A SEÑALIZACION,COLISION,0,0,0,0,13:00:00,2018-08-06
259,-20.2690726,-70.1263225,IQUIQUE,CHOQUE LADO/LADO,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,0,0,0,0,18:30:00,2018-08-06
260,-20.2240428,-70.1370483,IQUIQUE,CHOQUE FRENTE/POSTERIOR,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,0,0,0,0,07:55:00,2018-08-08
261,-20.2215553,-70.147656,IQUIQUE,COLISION LATERAL,IMPRUDENCIA DEL CONDUCTOR,COLISION,0,0,0,0,08:18:00,2018-08-07
262,-20.2608584,-70.1276117,IQUIQUE,COLISION FRONTAL,DESOBEDIENCIA A SEÑALIZACION,COLISION,0,0,0,0,07:45:00,2018-08-07
263,-20.2080165,-70.1430439,IQUIQUE,CHOQUE FRENTE/POSTERIOR,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,0,0,0,0,16:00:00,2018-08-07
264,-20.211089,-70.1363724,IQUIQUE,ATROPELLO,IMPRUDENCIA DEL PEATON,ATROPELLO,0,0,0,0,17:30:00,2018-08-07
265,-20.2121701,-70.1513327,IQUIQUE,CHOQUE LATERAL,DESOBEDIENCIA A SEÑALIZACION,CHOQUE,0,0,1,1,09:15:00,2018-08-07
266,-20.2163207,-70.1391357,IQUIQUE,CHOQUE FRENTE/POSTERIOR,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,0,0,0,1,07:30:00,2018-08-08
267,-20.268299,-70.1018888,ALTO HOSPICIO,COLISION,DESOBEDIENCIA A SEÑALIZACION,COLISION,0,0,0,0,16:30:00,2018-08-01
268,-20.2897322,-70.1039479,ALTO HOSPICIO,ATROPELLO,IMPRUDENCIA DEL CONDUCTOR,ATROPELLO,0,0,1,0,21:00:00,2018-08-01
269,-20.2495998,-70.106074,ALTO HOSPICIO,COLISION,IMPRUDENCIA DEL CONDUCTOR,COLISION,0,1,0,0,13:40:00,2018-08-03
270,-20.2579189,-70.1051311,ALTO HOSPICIO,CHOQUE FRONTAL,ALCOHOL EN CONDUCTOR,CHOQUE,0,0,0,0,02:00:00,2018-08-05
271,-20.2606688,-70.1025168,ALTO HOSPICIO,COLISION,DESOBEDIENCIA A SEÑALIZACION,COLISION,0,0,0,1,16:35:00,2018-08-07
272,-20.2516165,-70.1258619,IQUIQUE,COLISION POR ALCANCE,IMPRUDENCIA DEL CONDUCTOR,COLISION,0,0,0,0,18:50:00,2018-08-08
273,-20.2176792,-70.1347015,IQUIQUE,CHOQUE LADO/LADO,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,0,0,0,0,16:30:00,2018-08-09
274,-20.2169534,-70.1451921,IQUIQUE,COLISION PERPENDICULAR,DESOBEDIENCIA A SEÑALIZACION,COLISION,0,0,0,0,08:45:00,2018-08-10
275,-20.265745,-70.1060396,ALTO HOSPICIO,CHOQUE FRONTAL,CAUSAS NO DETERMINADAS,CHOQUE,0,0,0,0,05:50:00,2018-08-12
276,-20.2154685,-70.1519526,IQUIQUE,COLISION LATERAL,DESOBEDIENCIA A SEÑALIZACION,COLISION,0,0,0,2,21:00:00,2018-08-11
277,-20.2996325,-70.1083457,ALTO HOSPICIO,COLISION LATERAL,IMPRUDENCIA DEL CONDUCTOR,COLISION,0,0,0,0,16:55:00,2018-08-12
278,-20.2154685,-70.1519526,IQUIQUE,COLISION LATERAL,DESOBEDIENCIA A SEÑALIZACION,COLISION,0,0,0,0,22:00:00,2018-08-12
279,-20.2140744,-70.1463445,IQUIQUE,CHOQUE POSTERIOR/POSTERIOR,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,0,0,0,0,18:00:00,2018-08-14
280,-20.2227166,-70.1417354,IQUIQUE,COLISION LATERAL,IMPRUDENCIA DEL CONDUCTOR,COLISION,0,0,0,0,15:05:00,2018-08-14
281,-20.258204,-70.13157,IQUIQUE,COLISION LATERAL,IMPRUDENCIA DEL CONDUCTOR,COLISION,0,0,0,0,04:15:00,2018-08-15
282,-20.2597791,-70.1298651,IQUIQUE,VOLCADURA,PERDIDA CONTROL VEHICULO,VOLCADURA,1,0,0,0,06:00:00,2018-08-15
283,-20.2441837,-70.1409449,IQUIQUE,CHOQUE FRENTE/POSTERIOR,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,0,0,0,0,11:30:00,2018-08-16
284,-20.2081549,-70.1426093,IQUIQUE,COLISION LATERAL,IMPRUDENCIA DEL CONDUCTOR,COLISION,0,0,0,0,10:00:00,2018-08-17
285,-20.2076006,-70.1438554,IQUIQUE,COLISION LATERAL,IMPRUDENCIA DEL CONDUCTOR,COLISION,0,0,0,0,10:50:00,2018-08-17
286,-20.2441837,-70.1409449,IQUIQUE,COLISION LATERAL,IMPRUDENCIA DEL CONDUCTOR,COLISION,0,0,0,0,14:00:00,2018-08-17
287,-20.2213589,-70.1504909,IQUIQUE,COLISION LATERAL,IMPRUDENCIA DEL CONDUCTOR,COLISION,0,0,0,1,22:10:00,2018-08-17
288,-20.223043,-70.1515888,IQUIQUE,COLISION LATERAL,IMPRUDENCIA DEL CONDUCTOR,COLISION,0,0,0,0,18:15:00,2018-08-18
289,-20.2441837,-70.1409449,IQUIQUE,COLISION POR ALCANCE,IMPRUDENCIA DEL CONDUCTOR,COLISION,0,0,0,0,21:20:00,2018-08-18
290,-20.226475,-70.1352834,IQUIQUE,CHOQUE FRONTAL,ALCOHOL EN CONDUCTOR,CHOQUE,0,0,0,0,13:20:00,2018-08-18
291,-20.2441837,-70.1409449,IQUIQUE,CHOQUE LADO/FRENTE,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,0,0,0,0,04:30:00,2018-08-19
292,-20.2330221,-70.1368235,IQUIQUE,CHOQUE FRENTE/POSTERIOR,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,0,0,0,0,15:00:00,2018-08-31
293,-20.250854,-70.1369581,IQUIQUE,COLISION LATERAL,ALCOHOL EN CONDUCTOR,COLISION,0,2,0,0,23:45:00,2018-08-26
294,-20.2176315,-70.1465983,IQUIQUE,CHOQUE FRONTAL,ALCOHOL EN CONDUCTOR,CHOQUE,0,0,0,0,09:10:00,2018-08-19
295,-20.227256,-70.1298393,IQUIQUE,CHOQUE LADO/POSTERIOR,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,0,0,0,1,08:30:00,2018-08-20
296,-20.2418329,-70.1428187,IQUIQUE,COLISION LATERAL,IMPRUDENCIA DEL CONDUCTOR,COLISION,0,0,0,1,18:30:00,2018-08-21
297,-20.2300565,-70.1363117,IQUIQUE,COLISION LATERAL,DESOBEDIENCIA A SEÑALIZACION,COLISION,0,0,0,0,12:50:00,2018-08-22
298,-20.2175256,-70.1371063,IQUIQUE,COLISION LATERAL,DESOBEDIENCIA A SEÑALIZACION,COLISION,0,0,0,0,02:00:00,2018-08-23
299,-20.2199419,-70.1393996,IQUIQUE,COLISION LATERAL,DESOBEDIENCIA A SEÑALIZACION,COLISION,0,0,0,0,04:00:00,2018-08-23
300,-20.2099445,-70.1398778,IQUIQUE,COLISION LATERAL,IMPRUDENCIA DEL CONDUCTOR,COLISION,0,0,0,1,12:00:00,2018-08-23
301,-20.2182167,-70.1347514,IQUIQUE,COLISION LATERAL,IMPRUDENCIA DEL CONDUCTOR,COLISION,0,0,0,0,16:45:00,2018-08-23
302,-20.2443662,-70.129305,IQUIQUE,COLISION LATERAL,DESOBEDIENCIA A SEÑALIZACION,COLISION,0,0,0,1,18:50:00,2018-08-23
303,-20.2207419,-70.1529162,IQUIQUE,CHOQUE LADO/LADO,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,0,0,0,0,12:30:00,2018-12-19
304,-20.2495013,-70.1345133,IQUIQUE,COLISION PERPENDICULAR,DESOBEDIENCIA A SEÑALIZACION,COLISION,0,0,0,1,14:00:00,2018-08-23
305,-20.2151357,-70.1528072,IQUIQUE,CHOQUE LADO/LADO,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,0,0,0,0,14:00:00,2018-08-24
306,-20.2394749,-70.1403552,IQUIQUE,COLISION PERPENDICULAR,DESOBEDIENCIA A SEÑALIZACION,COLISION,0,0,0,0,13:55:00,2018-08-24
307,-20.2480413,-70.1372275,IQUIQUE,COLISION FRONTAL,DESOBEDIENCIA A SEÑALIZACION,COLISION,0,0,0,0,13:20:00,2018-08-24
308,-20.2242301,-70.1374206,IQUIQUE,ATROPELLO,IMPRUDENCIA DEL PEATON,ATROPELLO,0,1,0,0,16:20:00,2018-08-24
309,-20.2076006,-70.1438554,IQUIQUE,CHOQUE FRONTAL,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,0,0,0,3,07:15:00,2018-08-25
310,-20.2114975,-70.1511648,IQUIQUE,CHOQUE LADO/LADO,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,0,0,0,0,16:45:00,2018-08-25
311,-20.2307248,-70.1356851,IQUIQUE,CHOQUE POSTERIOR/FRENTE,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,0,0,0,0,17:00:00,2018-08-25
312,-20.2772102,-70.0790642,ALTO HOSPICIO,ATROPELLO,IMPRUDENCIA DEL CONDUCTOR,ATROPELLO,1,0,0,0,17:40:00,2018-08-21
313,-20.2382135,-70.1286667,IQUIQUE,CHOQUE FRENTE/POSTERIOR,ALCOHOL EN CONDUCTOR,CHOQUE,0,0,0,0,21:45:00,2018-08-25
314,-20.2206303,-70.146763,IQUIQUE,COLISION LATERAL,DESOBEDIENCIA A SEÑALIZACION,COLISION,0,0,0,0,13:55:00,2018-08-26
315,-20.2463435,-70.1265875,IQUIQUE,COLISION LATERAL,IMPRUDENCIA DEL CONDUCTOR,COLISION,0,0,0,0,22:30:00,2018-08-26
316,-20.2171999,-70.1487663,IQUIQUE,COLISION PERPENDICULAR,DESOBEDIENCIA A SEÑALIZACION,COLISION,0,0,0,0,12:45:00,2018-12-24
317,-20.233422,-70.1275094,IQUIQUE,CHOQUE FRENTE/LADO,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,0,0,0,0,23:40:00,2018-08-28
318,-20.2170705,-70.1435776,IQUIQUE,COLISION LATERAL,DESOBEDIENCIA A SEÑALIZACION,COLISION,0,0,0,0,14:15:00,2018-08-28
319,-20.2069404,-70.1357416,IQUIQUE,CHOQUE FRONTAL,PERDIDA CONTROL VEHICULO,CHOQUE,0,0,0,1,12:50:00,2018-08-28
320,-20.2201543,-70.1353452,IQUIQUE,CHOQUE FRENTE/FRENTE,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,0,0,0,0,18:30:00,2018-08-29
321,-20.255713,-70.1342417,IQUIQUE,COLISION PERPENDICULAR,DESOBEDIENCIA A SEÑALIZACION,COLISION,0,0,0,1,17:30:00,2018-12-24
322,-20.2519501,-70.1311351,IQUIQUE,CHOQUE LADO/FRENTE,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,0,0,0,0,07:30:00,2018-08-30
323,-20.2070534,-70.1336067,IQUIQUE,COLISION LATERAL,DESOBEDIENCIA A SEÑALIZACION,COLISION,0,0,0,0,10:30:00,2018-08-30
324,-20.2172018,-70.1419493,IQUIQUE,COLISION LATERAL,DESOBEDIENCIA A SEÑALIZACION,COLISION,0,0,0,2,17:40:00,2018-08-30
325,-20.2278732,-70.1309752,IQUIQUE,CHOQUE LADO/FRENTE,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,0,0,0,0,09:00:00,2018-12-26
