,Fecha,Hora,Comuna,Accidentes,Causas,Muertos,Graves,Menos Graves,Leves,Ilesos,Urbano/Rural,Latitud,Longitud
203,23/03/2010,14:20,IQUIQUE,Colisión,Conducción sin mantener distancia razonable ni prudente,0,0,0,1,2,URBANO,-20.2374931,-70.1298787
204,24/03/2010,12:07,ALTO HOSPICIO,Atropello,Perdida control vehículo,0,1,0,0,1,URBANO,-20.2800542,-70.1007563
205,24/03/2010,15:15,IQUIQUE,Atropello,Conducción no atento condiciones transito momento,0,0,0,1,1,URBANO,-20.2251209,-70.1331427
206,24/03/2010,15:40,ALTO HOSPICIO,Choque,Conducción por izquierda eje calzada,0,1,0,0,1,URBANO,-20.2753339,-70.0908506
207,25/03/2010,13:30,IQUIQUE,Choque,Conducción sin mantener distancia razonable ni prudente,0,0,0,2,2,URBANO,-20.2212841,-70.1348904
208,25/03/2010,15:15,HUARA,Colisión,Conducción no atento condiciones transito momento,0,0,0,0,2,RURAL,-19.995924,-69.7712417
209,25/03/2010,17:55,ALTO HOSPICIO,Colisión,Causas no determinadas,0,0,1,3,1,URBANO,-20.2642587,-70.1057858
210,26/03/2010,07:50,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,1,1,URBANO,-20.2180007,-70.1392298
211,27/03/2010,09:40,IQUIQUE,Colisión,"Señalización, desobedecer luz roja de semáforo",0,0,0,1,2,URBANO,-20.2175284,-70.1487847
212,28/03/2010,22:35,IQUIQUE,Atropello,No respetar derecho preferente de paso a vehículo,0,0,0,1,0,URBANO,-20.2229938,-70.135099
213,29/03/2010,10:30,IQUIQUE,Colisión,No respetar derecho preferente de paso a vehículo,0,0,0,1,2,URBANO,-20.2118422,-70.1432225
214,30/03/2010,11:25,ALTO HOSPICIO,Colisión,Perdida control vehículo,0,1,0,0,1,URBANO,-20.2686722,-70.1049169
215,30/03/2010,15:18,IQUIQUE,Colisión,"Señalización, desobedecer señal pare",0,0,1,1,0,URBANO,-20.2244134,-70.14698
216,30/03/2010,18:22,POZO ALMONTE,Volcadura,Perdida control vehículo,0,1,0,0,0,URBANO,-20.2570503,-69.7857064
217,31/03/2010,07:50,ALTO HOSPICIO,Colisión,Causas no determinadas,0,0,0,4,0,URBANO,-20.2686722,-70.1049169
218,01/04/2010,17:20,IQUIQUE,Colisión,"Señalización, desobedecer señal pare",0,0,0,2,0,URBANO,-20.2307033,-70.1356692
219,02/04/2010,10:30,IQUIQUE,Atropello,"Señalización, desobedecer luz roja de semáforo",0,0,0,1,1,URBANO,-20.2109307,-70.1514957
220,02/04/2010,11:30,ALTO HOSPICIO,Atropello,"Peatón, cruza calzada forma sorpresiva o descuidada",0,0,0,1,1,URBANO,-20.2759861,-70.0810375
221,02/04/2010,23:20,ALTO HOSPICIO,Atropello,"Peatón, cruza calzada forma sorpresiva o descuidada",0,0,0,1,1,URBANO,-20.268972,-70.1069944
222,03/04/2010,14:10,ALTO HOSPICIO,Volcadura,Perdida control vehículo,0,0,0,2,0,RURAL,-20.2686722,-70.1049169
223,03/04/2010,22:53,IQUIQUE,Colisión,Conducción contra sentido del transito,0,0,0,1,1,URBANO,-20.2484469,-70.1381101
224,04/04/2010,06:50,IQUIQUE,Choque,Velocidad no razonable ni prudente,1,0,0,1,0,URBANO,-20.2307033,-70.1356692
225,05/04/2010,09:50,IQUIQUE,Atropello,Conducción no atento condiciones transito momento,0,0,0,1,1,URBANO,-20.2055919,-70.1335815
226,05/04/2010,16:20,ALTO HOSPICIO,Colisión,"Señalización, desobedecer señal ceda el paso",0,0,0,4,1,URBANO,-20.2957076,-70.1062929
227,06/04/2010,08:00,IQUIQUE,Colisión,No respetar derecho preferente de paso a vehículo,0,0,0,1,2,URBANO,-20.2307033,-70.1356692
228,07/04/2010,08:30,IQUIQUE,Colisión,Conducción sin mantener distancia razonable ni prudente,0,0,0,2,2,URBANO,-20.2580681,-70.1253626
229,07/04/2010,18:10,ALTO HOSPICIO,Colisión,Causas no determinadas,0,1,0,2,0,URBANO,-20.2634765,-70.1050536
230,09/04/2010,12:45,IQUIQUE,Atropello,Conducción no atento condiciones transito momento,0,0,0,1,1,URBANO,-20.2193478,-70.1454167
231,09/04/2010,13:20,ALTO HOSPICIO,Atropello,Causas no determinadas,0,0,1,0,1,URBANO,-20.268833,-70.1028797
232,10/04/2010,18:40,IQUIQUE,Colisión,"Conducción, cambiar sorpresivamente pista circulación",0,0,0,2,2,URBANO,-20.2164258,-70.1358155
233,12/04/2010,16:40,IQUIQUE,Colisión,"Conducción, cambiar sorpresivamente pista circulación",0,0,0,1,2,URBANO,-20.2307033,-70.1356692
234,13/04/2010,15:45,ALTO HOSPICIO,Colisión,"Señalización, desobedecer señal ceda el paso",0,0,0,1,2,URBANO,-20.2647266,-70.1050322
235,15/04/2010,08:30,IQUIQUE,Colisión,"Señalización, desobedecer señal pare",0,0,0,1,2,URBANO,-20.2286595,-70.1427026
236,16/04/2010,11:30,HUARA,Volcadura,Perdida control vehículo,0,0,0,2,0,RURAL,-19.995924,-69.7712417
237,19/04/2010,13:45,IQUIQUE,Colisión,Conducción sin mantener distancia razonable ni prudente,0,0,0,1,0,URBANO,-20.2184918,-70.1494876
238,20/04/2010,09:45,IQUIQUE,Atropello,Conducción no atento condiciones transito momento,0,0,0,1,0,URBANO,-20.218536,-70.1488892
239,20/04/2010,20:15,IQUIQUE,Colisión,Conducción sin mantener distancia razonable ni prudente,0,0,0,1,1,URBANO,-20.2194645,-70.1403842
240,21/04/2010,14:20,POZO ALMONTE,Atropello,"Peatón, imprudencia del",0,0,0,1,1,URBANO,-20.2612535,-69.7846354
241,22/04/2010,09:30,IQUIQUE,Atropello,Conducción no atento condiciones transito momento,0,0,0,1,0,URBANO,-20.2130592,-70.1513845
242,22/04/2010,09:40,IQUIQUE,Colisión,Conducción no atento condiciones transito momento,0,0,0,1,1,URBANO,-20.2193218,-70.1347013
243,22/04/2010,12:35,IQUIQUE,Colisión,Conducción no atento condiciones transito momento,0,1,0,0,1,URBANO,-20.2455526,-70.1292691
244,23/04/2010,15:30,IQUIQUE,Atropello,Conducción no atento condiciones transito momento,0,1,0,0,1,URBANO,-20.2176315,-70.1465983
245,24/04/2010,20:30,ALTO HOSPICIO,Colisión,"Señalización, desobedecer señal pare",0,0,0,0,2,URBANO,-20.2847174,-70.1022289
246,24/04/2010,21:00,HUARA,Volcadura,Perdida control vehículo,0,0,0,1,0,RURAL,-19.995924,-69.7712417
247,25/04/2010,00:40,IQUIQUE,Colisión,Conducción sin mantener distancia razonable ni prudente,0,0,0,1,2,URBANO,-20.2307033,-70.1356692
248,25/04/2010,02:25,IQUIQUE,Colisión,Otras causas,1,0,0,0,0,URBANO,-20.2742676,-70.1241236
249,25/04/2010,15:00,IQUIQUE,Colisión,"Señalización, desobedecer señal pare",0,0,0,0,1,URBANO,-20.2330057,-70.1302175
250,27/04/2010,10:40,ALTO HOSPICIO,Colisión,"Señalización, desobedecer señal pare",0,0,0,1,1,URBANO,-20.2661815,-70.1064075
251,28/04/2010,14:30,ALTO HOSPICIO,Colisión,"Señalización, desobedecer señal pare",0,0,0,1,2,URBANO,-20.2847174,-70.1022289
252,28/04/2010,18:00,ALTO HOSPICIO,Colisión,Virajes indebidos,0,0,0,2,0,URBANO,-20.2686722,-70.1049169
253,29/04/2010,04:20,IQUIQUE,Caída,Conducción no atento condiciones transito momento,0,1,0,0,1,URBANO,-20.2307033,-70.1356692
254,29/04/2010,08:00,POZO ALMONTE,Colisión,Perdida control vehículo,0,0,0,1,1,RURAL,-20.2570503,-69.7857064
255,29/04/2010,08:15,ALTO HOSPICIO,Atropello,"Peatón, cruza calzada forma sorpresiva o descuidada",0,0,0,1,1,URBANO,-20.2686722,-70.1049169
256,29/04/2010,16:30,IQUIQUE,Colisión,"Señalización, desobedecer señal pare",0,0,0,1,1,URBANO,-20.2153669,-70.1418343
257,01/05/2010,20:10,IQUIQUE,Colisión,Conducción sin mantener distancia razonable ni prudente,0,0,0,0,1,URBANO,-20.2169534,-70.1451921
258,02/05/2010,12:15,ALTO HOSPICIO,Colisión,Conducción no atento condiciones transito momento,0,0,0,1,1,URBANO,-20.2833013,-70.1005459
259,02/05/2010,12:45,IQUIQUE,Colisión,Conducción no atento condiciones transito momento,0,0,0,0,2,URBANO,-20.2653648,-70.1252091
260,02/05/2010,14:50,IQUIQUE,Colisión,"Señalización, desobedecer señal pare",0,0,0,1,3,URBANO,-20.2233541,-70.1497193
261,03/05/2010,07:50,ALTO HOSPICIO,Colisión,Conducción no atento condiciones transito momento,0,0,0,4,0,RURAL,-20.2686722,-70.1049169
263,03/05/2010,16:40,IQUIQUE,Colisión,Conducción no atento condiciones transito momento,0,0,0,0,2,URBANO,-20.2223397,-70.1515796
264,04/05/2010,11:15,ALTO HOSPICIO,Colisión,"Señalización, desobedecer señal pare",0,0,0,1,1,RURAL,-20.2686722,-70.1049169
265,04/05/2010,19:40,IQUIQUE,Colisión,Conducción sin mantener distancia razonable ni prudente,0,0,0,1,2,URBANO,-20.2182824,-70.1529419
266,05/05/2010,02:10,IQUIQUE,Colisión,"Señalización, desobedecer señal ceda el paso",0,1,1,0,0,URBANO,-20.2307033,-70.1356692
267,05/05/2010,08:22,ALTO HOSPICIO,Colisión,Otras causas,0,0,0,5,0,RURAL,-20.2686722,-70.1049169
268,06/05/2010,12:00,IQUIQUE,Colisión,"Señalización, desobedecer señal ceda el paso",0,0,0,2,2,URBANO,-20.2213589,-70.1504909
270,07/05/2010,15:15,POZO ALMONTE,Volcadura,Velocidad no razonable ni prudente,0,0,0,0,2,RURAL,-20.2570503,-69.7857064
271,08/05/2010,04:25,ALTO HOSPICIO,Choque,Perdida control vehículo,0,0,1,1,0,URBANO,-20.2686722,-70.1049169
272,08/05/2010,14:20,IQUIQUE,Atropello,"Señalización, desobedecer luz roja de semáforo",1,0,0,0,1,URBANO,-20.2184918,-70.1494876
273,09/05/2010,10:30,IQUIQUE,Colisión,Conducción no atento condiciones transito momento,0,0,0,0,2,URBANO,-20.2307033,-70.1356692
274,09/05/2010,10:40,HUARA,Volcadura,"Velocidad, no reducir cruce de calles, cumbre, curva,etc.",1,1,0,0,0,RURAL,-19.995924,-69.7712417
276,09/05/2010,19:45,IQUIQUE,Choque,"Señalización, desobedecer señal pare",0,0,0,0,2,URBANO,-20.2307033,-70.1356692
277,10/05/2010,19:00,IQUIQUE,Colisión,"Señalización, desobedecer señal pare",0,0,0,1,2,URBANO,-20.2373067,-70.139562
278,11/05/2010,08:40,IQUIQUE,Choque,Conducción sin mantener distancia razonable ni prudente,0,0,0,1,1,URBANO,-20.2382135,-70.1286667
279,11/05/2010,11:00,IQUIQUE,Atropello,Peatón permanece sobre la calzada,0,0,0,1,1,URBANO,-20.2193478,-70.1454167
280,11/05/2010,17:45,IQUIQUE,Colisión,"Señalización, desobedecer señal ceda el paso",0,0,0,1,1,URBANO,-20.2213589,-70.1504909
281,12/05/2010,08:20,IQUIQUE,Colisión,Conducción sin mantener distancia razonable ni prudente,0,0,0,0,2,URBANO,-20.2543166,-70.1260602
282,13/05/2010,08:45,IQUIQUE,Caída,Pasajero sube o desciende de vehículo movimiento,0,0,0,1,1,URBANO,-20.2063726,-70.1306179
283,13/05/2010,12:30,IQUIQUE,Atropello,No respetar derecho preferente de paso a peatón,0,0,0,1,1,URBANO,-20.2307033,-70.1356692
284,14/05/2010,05:40,IQUIQUE,Colisión,"Señalización, desobedecer señal ceda el paso",0,0,0,0,2,URBANO,-20.2444412,-70.1282904
285,14/05/2010,08:30,ALTO HOSPICIO,Colisión,Conducción no atento condiciones transito momento,0,0,0,1,0,RURAL,-20.2686722,-70.1049169
286,14/05/2010,12:05,ALTO HOSPICIO,Atropello,Perdida control vehículo,0,0,0,1,1,URBANO,-20.2901059,-70.1042119
287,14/05/2010,13:30,ALTO HOSPICIO,Colisión,Causas no determinadas,0,0,0,2,0,URBANO,-20.2901059,-70.1042119
288,15/05/2010,16:00,IQUIQUE,Colisión,"Señalización, desobedecer señal ceda el paso",0,0,0,1,2,URBANO,-20.2379358,-70.1322064
289,16/05/2010,12:40,ALTO HOSPICIO,Colisión,"Señalización, desobedecer señal pare",0,0,0,2,1,URBANO,-20.2847174,-70.1022289
290,16/05/2010,22:20,IQUIQUE,Choque,"Vehiculo en retroceso, conducir",0,0,0,0,1,URBANO,-20.2187948,-70.1443066
291,17/05/2010,04:10,POZO ALMONTE,Volcadura,"Fallas mecánicas, motor",0,0,0,0,1,RURAL,-20.2570503,-69.7857064
292,17/05/2010,08:30,IQUIQUE,Colisión,"Señalización, desobedecer señal pare",0,0,0,1,1,URBANO,-20.2154369,-70.1513951
293,17/05/2010,15:50,ALTO HOSPICIO,Colisión,Causas no determinadas,0,0,0,1,1,URBANO,-20.2686722,-70.1049169
294,18/05/2010,03:50,ALTO HOSPICIO,Atropello,"Peatón, imprudencia del",0,1,0,0,1,RURAL,-20.2686722,-70.1049169
295,20/05/2010,17:30,IQUIQUE,Colisión,Conducción no atento condiciones transito momento,0,0,0,1,1,URBANO,-20.2161654,-70.142953
296,20/05/2010,21:10,HUARA,Volcadura,"Fallas mecánicas, neumáticos",0,0,0,3,0,RURAL,-19.995924,-69.7712417
297,21/05/2010,08:00,COLCHANE,Volcadura,Perdida control vehículo,0,0,0,0,0,RURAL,-19.2761393,-68.6388049
298,21/05/2010,15:40,IQUIQUE,Atropello,"Peatón, cruza calzada forma sorpresiva o descuidada",0,0,0,1,1,URBANO,-20.2160359,-70.1465023
299,22/05/2010,08:20,ALTO HOSPICIO,Colisión,Perdida control vehículo,0,1,1,1,0,RURAL,-20.2686722,-70.1049169
300,22/05/2010,19:40,IQUIQUE,Colisión,Conducción sin mantener distancia razonable ni prudente,0,0,0,1,1,URBANO,-20.2307033,-70.1356692
301,23/05/2010,13:45,ALTO HOSPICIO,Colisión,"Señalización, desobedecer señal pare",0,0,0,0,1,URBANO,-20.2725893,-70.1031146
302,23/05/2010,20:25,ALTO HOSPICIO,Colisión,"Señalización, desobedecer luz roja de semáforo",0,0,0,2,0,URBANO,-20.2720767,-70.1028957
303,23/05/2010,22:15,IQUIQUE,Colisión,Conducción no atento condiciones transito momento,0,0,0,0,2,URBANO,-20.2276758,-70.1407143
304,24/05/2010,18:00,IQUIQUE,Atropello,"Peatón, ebriedad del",0,0,0,1,1,URBANO,-20.2269962,-70.1354064
305,24/05/2010,19:50,ALTO HOSPICIO,Volcadura,Perdida control vehículo,0,0,0,1,1,RURAL,-20.2686722,-70.1049169
306,25/05/2010,17:10,COLCHANE,Volcadura,Perdida control vehículo,0,0,0,0,2,RURAL,-19.2761393,-68.6388049
307,25/05/2010,18:45,IQUIQUE,Choque,Conducción sin mantener distancia razonable ni prudente,0,0,0,1,2,URBANO,-20.218536,-70.1488892
308,26/05/2010,00:50,HUARA,Volcadura,Conducción bajo la influencia del alcohol,0,1,0,1,0,RURAL,-19.995924,-69.7712417
309,26/05/2010,11:25,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,4,URBANO,-20.2063726,-70.1306179
310,27/05/2010,16:15,IQUIQUE,Colisión,Conducción no atento condiciones transito momento,0,0,0,0,2,URBANO,-20.225863,-70.1315828
311,28/05/2010,01:00,HUARA,Choque,Conducción no atento condiciones transito momento,1,0,0,0,1,RURAL,-19.995924,-69.7712417
312,28/05/2010,15:30,IQUIQUE,Colisión,"Señalización, desobedecer señal pare",0,0,0,1,2,URBANO,-20.2109436,-70.151012
313,28/05/2010,15:30,IQUIQUE,Otros,Otras causas,1,0,0,0,0,RURAL,-20.2307033,-70.1356692
314,28/05/2010,16:45,ALTO HOSPICIO,Colisión,"Conducción, cambiar sorpresivamente pista circulación",0,0,0,2,2,URBANO,-20.2686722,-70.1049169
316,30/05/2010,12:40,IQUIQUE,Colisión,"Señalización, desobedecer señal pare",0,0,0,1,2,URBANO,-20.2443662,-70.129305
317,30/05/2010,13:55,ALTO HOSPICIO,Atropello,"Peatón, cruza calzada forma sorpresiva o descuidada",0,0,0,1,1,URBANO,-20.2853229,-70.1048561
318,31/05/2010,07:40,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,2,URBANO,-20.2625059,-70.130789
319,01/06/2010,15:50,ALTO HOSPICIO,Volcadura,Perdida control vehículo,0,1,0,0,0,RURAL,-20.2686722,-70.1049169
320,01/06/2010,17:50,ALTO HOSPICIO,Volcadura,"Fallas mecánicas, neumáticos",0,1,0,0,0,URBANO,-20.2798646,-70.1055245
321,01/06/2010,23:00,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,1,1,URBANO,-20.2244564,-70.145933
322,02/06/2010,00:15,HUARA,Choque,Perdida control vehículo,0,1,0,0,0,RURAL,-19.995924,-69.7712417
323,02/06/2010,21:40,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,-20.235014,-70.1435904
324,03/06/2010,02:00,HUARA,Choque,Virajes indebidos,0,0,0,0,1,RURAL,-19.995924,-69.7712417
325,03/06/2010,09:30,ALTO HOSPICIO,Colisión,Adelantamiento sin el espacio y tiempo suficiente,0,0,0,1,1,RURAL,-20.2686722,-70.1049169
326,03/06/2010,09:45,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,1,1,URBANO,-20.2255093,-70.1494647
327,03/06/2010,19:00,ALTO HOSPICIO,Choque,Conducción no atento condiciones transito momento,0,0,0,3,2,RURAL,-20.2686722,-70.1049169
328,04/06/2010,08:30,IQUIQUE,Atropello,No respetar derecho preferente de paso a peatón,0,0,0,1,1,URBANO,-20.2115901,-70.1484112
329,04/06/2010,15:30,COLCHANE,Volcadura,Perdida control vehículo,0,1,0,2,0,RURAL,-19.2761393,-68.6388049
331,04/06/2010,19:00,HUARA,Atropello,"Peatón, cruza calzada forma sorpresiva o descuidada",0,0,1,0,1,RURAL,-19.995924,-69.7712417
332,04/06/2010,21:00,POZO ALMONTE,Colisión,Conducción no atento condiciones transito momento,0,0,0,4,0,RURAL,-20.2570503,-69.7857064
333,05/06/2010,12:50,IQUIQUE,Atropello,No respetar derecho preferente de paso a peatón,0,0,0,1,1,URBANO,-20.2168169,-70.1465983
334,06/06/2010,05:20,HUARA,Choque,Conducción bajo la influencia del alcohol,0,0,0,3,1,RURAL,-19.995924,-69.7712417
335,07/06/2010,18:45,IQUIQUE,Atropello,Conducción no atento condiciones transito momento,0,0,0,1,1,URBANO,-20.2561589,-70.1256228
336,09/06/2010,06:45,IQUIQUE,Atropello,Conducción no atento condiciones transito momento,0,0,0,1,1,URBANO,-20.2225558,-70.1457281
337,09/06/2010,15:40,ALTO HOSPICIO,Colisión,"Señalización, desobedecer señal ceda el paso",0,0,0,1,1,URBANO,-20.2721122,-70.1000249
338,09/06/2010,19:00,IQUIQUE,Atropello,"Peatón, cruza calzada forma sorpresiva o descuidada",0,0,0,1,1,URBANO,-20.2175833,-70.1474318
339,10/06/2010,12:40,IQUIQUE,Atropello,No respetar derecho preferente de paso a peatón,0,0,0,1,1,URBANO,-20.2176315,-70.1465983
340,11/06/2010,07:40,ALTO HOSPICIO,Colisión,Conducción no atento condiciones transito momento,0,0,0,1,1,RURAL,-20.2686722,-70.1049169
341,11/06/2010,09:30,HUARA,Volcadura,Perdida control vehículo,0,1,1,0,0,RURAL,-19.995924,-69.7712417
342,11/06/2010,10:00,IQUIQUE,Colisión,Conducción sin mantener distancia razonable ni prudente,0,0,0,1,1,URBANO,-20.2141572,-70.1548644
343,11/06/2010,12:20,ALTO HOSPICIO,Colisión,Causas no determinadas,0,0,1,0,1,URBANO,-20.2687204,-70.1005212
344,12/06/2010,21:30,IQUIQUE,Atropello,No respetar derecho preferente de paso a peatón,0,0,0,1,1,URBANO,-20.2160808,-70.1493656
345,14/06/2010,08:00,ALTO HOSPICIO,Colisión,"Señalización, desobedecer señal pare",0,0,0,2,2,URBANO,-20.2620837,-70.1037992
346,14/06/2010,16:15,IQUIQUE,Colisión,Conducción no atento condiciones transito momento,0,0,0,0,0,URBANO,-20.2208561,-70.1319844
347,15/06/2010,11:05,IQUIQUE,Colisión,"Señalización, desobedecer señal ceda el paso",0,0,0,2,1,URBANO,-20.2564933,-70.1277582
348,16/06/2010,17:15,IQUIQUE,Atropello,No respetar derecho preferente de paso a peatón,0,0,0,1,1,URBANO,-20.2290311,-70.135502
349,16/06/2010,20:20,ALTO HOSPICIO,Choque,Conducción no atento condiciones transito momento,0,0,0,2,2,RURAL,-20.2686722,-70.1049169
350,18/06/2010,08:15,IQUIQUE,Colisión,Conducción no atento condiciones transito momento,0,0,0,1,1,URBANO,-20.2122091,-70.1502238
351,19/06/2010,02:20,IQUIQUE,Colisión,"Señalización, desobedecer señal pare",0,0,0,1,1,RURAL,-20.2443662,-70.129305
352,19/06/2010,15:00,POZO ALMONTE,Volcadura,Perdida control vehículo,0,0,0,2,0,RURAL,-20.2570503,-69.7857064
353,19/06/2010,23:30,ALTO HOSPICIO,Colisión,"Señalización, desobedecer señal pare",0,0,0,0,2,URBANO,-20.2701428,-70.1084922
355,20/06/2010,15:00,IQUIQUE,Colisión,"Señalización, desobedecer señal pare",0,0,0,3,1,URBANO,-20.2278346,-70.136846
356,20/06/2010,20:00,POZO ALMONTE,Volcadura,"Condiciones físicas deficientes (cansancio, sueño)",0,0,0,1,0,RURAL,-20.2570503,-69.7857064
357,21/06/2010,12:20,POZO ALMONTE,Atropello,"Peatón, imprudencia del",0,0,0,1,1,RURAL,-20.2570503,-69.7857064
358,21/06/2010,16:00,IQUIQUE,Colisión,"Señalización, desobedecer señal ceda el paso",0,0,0,1,1,URBANO,-20.2201278,-70.1361812
359,21/06/2010,19:30,POZO ALMONTE,Volcadura,Perdida control vehículo,0,0,0,1,0,RURAL,-20.2570503,-69.7857064
360,22/06/2010,04:20,IQUIQUE,Volcadura,Velocidad no razonable ni prudente,0,0,0,1,0,URBANO,-20.2464111,-70.1403293
361,23/06/2010,09:30,IQUIQUE,Atropello,"Peatón, cruza calzada fuera paso peatones",0,0,0,1,1,URBANO,-20.2307033,-70.1356692
362,24/06/2010,03:55,ALTO HOSPICIO,Volcadura,Perdida control vehículo,0,1,0,0,0,URBANO,-20.2708507,-70.0986937
363,24/06/2010,14:00,IQUIQUE,Atropello,"Peatón, cruza calzada forma sorpresiva o descuidada",0,1,0,0,1,URBANO,-20.2239461,-70.1351704
364,25/06/2010,11:00,ALTO HOSPICIO,Colisión,"Señalización, desobedecer señal ceda el paso",0,0,0,1,2,URBANO,-20.266942,-70.1070489
365,25/06/2010,14:30,ALTO HOSPICIO,Colisión,Causas no determinadas,0,0,0,2,0,URBANO,-20.2714671,-70.1045706
366,25/06/2010,17:05,POZO ALMONTE,Colisión,Conducción no atento condiciones transito momento,0,0,0,0,2,URBANO,-20.2601657,-69.7846378
367,25/06/2010,23:20,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,1,0,URBANO,-20.2048548,-70.1419282
368,26/06/2010,15:30,IQUIQUE,Colisión,"Señalización, desobedecer luz roja de semáforo",0,0,0,2,1,URBANO,-20.218536,-70.1488892
369,27/06/2010,16:50,IQUIQUE,Colisión,"Señalización, desobedecer señal ceda el paso",0,0,0,4,0,URBANO,-20.2207652,-70.1443587
370,27/06/2010,23:45,POZO ALMONTE,Volcadura,Perdida control vehículo,0,0,0,1,0,RURAL,-20.2570503,-69.7857064
371,28/06/2010,04:55,POZO ALMONTE,Volcadura,Conducción bajo la influencia del alcohol,1,3,0,0,0,RURAL,-20.2570503,-69.7857064
372,29/06/2010,14:10,IQUIQUE,Colisión,"Señalización, desobedecer señal ceda el paso",0,0,0,1,1,URBANO,-20.2319612,-70.1421087
373,30/06/2010,16:30,IQUIQUE,Colisión,"Señalización, desobedecer señal ceda el paso",0,2,0,0,1,URBANO,-20.2170705,-70.1435776
374,01/07/2010,08:00,IQUIQUE,Atropello,No respetar derecho preferente de paso a peatón,0,0,0,1,1,URBANO,-20.2478923,-70.1368759
375,01/07/2010,14:40,IQUIQUE,Colisión,"Señalización, desobedecer señal ceda el paso",0,1,0,0,1,URBANO,-20.2225972,-70.1350708
376,01/07/2010,21:45,POZO ALMONTE,Volcadura,Perdida control vehículo,0,0,0,1,0,RURAL,-20.2570503,-69.7857064
377,02/07/2010,07:35,IQUIQUE,Colisión,"Señalización, desobedecer señal pare",0,0,0,1,2,URBANO,-20.2396655,-70.1345536
378,02/07/2010,13:35,IQUIQUE,Atropello,Conducción no atento condiciones transito momento,0,1,0,0,1,URBANO,-20.2307033,-70.1356692
